TS_Pcomp,TS_Pscav,TS_Texh,TS_Ntc,TS_Pmax,TS_PR,TS_Ntc_Pscav,TS_Pcomp_Pscav,Estimated engine load(ems),matched_load,matched_date,deltas,Ref_Pcomp_Pscav,Ref_PR,Ref_Pmax,Ref_Ntc,Ref_Ntc_Pscav,Ref_Pcomp,Ref_Pscav,Ref_Texh
63.752926,1.7495112,317.6899,10701.157,80.8259,20.816319,6409.898,36.071087,50.551205,50.63661666666667,2022-04-23 22:00:00,0.08541166666666555,33.82997512817383,20.085739135742188,81.13239288330078,11292.6318359375,6104.28662109375,62.397544860839844,1.9126982688903809,304.6575927734375
64.00708,1.739115,320.36798,10631.672,80.78285,21.01815,6465.45,36.0656,49.796112,49.84678333333333,2022-05-03 04:00:00,0.05067133333332663,33.64207458496094,21.65734100341797,79.59812927246094,11200.373046875,6148.6904296875,61.19272232055664,1.7943036556243896,312.08074951171875
63.877327,1.7805964,319.9223,10932.682,80.88185,21.119135,6406.729,36.13105,50.248795,49.97251666666667,2022-04-20 06:00:00,0.2762783333333303,33.30134963989258,18.048030853271484,80.82063293457031,11260.87890625,6034.54541015625,63.44279098510742,1.9057233333587646,302.4145812988281
65.1335,1.7976456,325.66586,10681.942,80.680214,21.017164,6549.9253,36.001526,50.198006,49.97251666666667,2022-04-20 06:00:00,0.22548933333332855,33.30134963989258,18.048030853271484,80.82063293457031,11260.87890625,6034.54541015625,63.44279098510742,1.9057233333587646,302.4145812988281
65.06659,1.6606034,313.8733,10898.172,80.75159,20.730673,6580.0347,36.463,50.636093,50.63661666666667,2022-04-23 22:00:00,0.0005236666666661449,33.82997512817383,20.085739135742188,81.13239288330078,11292.6318359375,6104.28662109375,62.397544860839844,1.9126982688903809,304.6575927734375
64.67299,1.8056127,326.1393,10731.222,80.71904,20.990028,6562.7744,36.006462,49.446747,49.479283333333335,2022-04-28 21:00:00,0.032536333333332834,33.385406494140625,20.81930160522461,80.07273864746094,11197.146484375,6109.33154296875,61.31575393676758,1.8414376974105835,302.1851501464844
63.747925,1.7393812,324.29858,10849.076,80.54876,21.053198,6633.185,36.365208,50.08252,49.97251666666667,2022-04-20 06:00:00,0.11000333333333145,33.30134963989258,18.048030853271484,80.82063293457031,11260.87890625,6034.54541015625,63.44279098510742,1.9057233333587646,302.4145812988281
64.12633,1.778112,325.84406,10635.104,80.76017,20.961327,6428.3623,36.45478,50.75604,50.63661666666667,2022-04-23 22:00:00,0.1194233333333301,33.82997512817383,20.085739135742188,81.13239288330078,11292.6318359375,6104.28662109375,62.397544860839844,1.9126982688903809,304.6575927734375
63.698822,1.7891147,316.72427,10681.514,80.32218,20.991081,6503.2754,36.83294,49.300056,49.479283333333335,2022-04-28 21:00:00,0.17922733333333696,33.385406494140625,20.81930160522461,80.07273864746094,11197.146484375,6109.33154296875,61.31575393676758,1.8414376974105835,302.1851501464844
64.26088,1.6752892,323.24518,10631.778,80.498184,21.03491,6622.048,36.38005,50.430157,50.63661666666667,2022-04-23 22:00:00,0.20645966666666737,33.82997512817383,20.085739135742188,81.13239288330078,11292.6318359375,6104.28662109375,62.397544860839844,1.9126982688903809,304.6575927734375
63.680103,1.6659421,326.25232,10797.336,80.372475,20.973675,6442.1387,36.10431,48.75573,48.78366666666667,2021-11-30 18:00:00,0.02793666666666894,35.95677185058594,20.670228958129883,78.99786376953125,10885.2744140625,6557.62646484375,59.96217727661133,1.6352214813232422,311.5025634765625
63.24245,1.8066235,317.8471,10683.232,80.68533,20.61266,6506.922,36.528946,50.237103,49.97251666666667,2022-04-20 06:00:00,0.2645863333333267,33.30134963989258,18.048030853271484,80.82063293457031,11260.87890625,6034.544921875,63.44279098510742,1.9057233333587646,302.4145812988281
65.052895,1.761263,323.9824,10637.07,80.72222,20.944792,6588.778,36.186035,49.87798,49.84678333333333,2022-05-03 04:00:00,0.031196666666673423,33.6420783996582,21.65734100341797,79.59812927246094,11200.373046875,6148.6904296875,61.192718505859375,1.7943036556243896,312.08074951171875
63.423157,1.6771599,324.3222,10637.253,80.373795,21.072348,6536.956,36.00336,48.763844,48.78366666666667,2021-11-30 18:00:00,0.019822666666669875,35.95677185058594,20.670228958129883,78.99786376953125,10885.2744140625,6557.62646484375,59.96217727661133,1.6352214813232422,311.5025634765625
62.137886,1.6718463,323.5995,10596.987,80.64857,20.568016,6540.8403,36.05514,48.461456,48.46171666666667,2022-04-28 22:00:00,0.00026066666666935134,33.611167907714844,21.021970748901367,79.88259887695312,11173.27734375,6140.19775390625,60.57958984375,1.7922168970108032,306.0582580566406
63.946915,1.7084565,321.53473,10618.102,80.186295,20.7695,6332.3765,36.294292,49.273163,49.479283333333335,2022-04-28 21:00:00,0.20612033333333812,33.385406494140625,20.81930160522461,80.07273864746094,11197.146484375,6109.33154296875,61.31575393676758,1.8414376974105835,302.1851501464844
64.15921,1.7631886,325.14163,10620.13,80.36831,20.812654,6515.3364,36.686028,50.68367,50.63661666666667,2022-04-23 22:00:00,0.04705333333333073,33.82997512817383,20.085739135742188,81.13239288330078,11292.6318359375,6104.28662109375,62.397544860839844,1.9126982688903809,304.6575927734375
64.105194,1.8190925,323.92047,10656.981,80.621666,20.739677,6623.5483,36.130337,49.873615,49.84678333333333,2022-05-03 04:00:00,0.02683166666667347,33.64207458496094,21.65734100341797,79.59812927246094,11200.373046875,6148.6904296875,61.19272232055664,1.7943036556243896,312.08074951171875
64.30763,1.6829071,320.44717,10635.52,80.5066,20.62945,6630.2095,36.390923,49.105152,48.90491666666667,2022-04-28 23:00:00,0.20023533333332466,33.544002532958984,21.0457706451416,79.9920425415039,11204.1845703125,6105.0400390625,60.75523376464844,1.8381129503250122,304.909912109375
64.60949,1.7731402,324.87662,10755.417,80.6047,21.127886,6544.8784,35.928658,50.181488,49.97251666666667,2022-04-20 06:00:00,0.20897133333333073,33.30134963989258,18.048030853271484,80.82063293457031,11260.87890625,6034.54541015625,63.44279098510742,1.9057233333587646,302.4145812988281
62.85447,1.7417887,322.78903,10627.237,80.49799,20.84222,6346.108,36.031025,49.936317,49.97251666666667,2022-04-20 06:00:00,0.036199666666668406,33.30134963989258,18.048030853271484,80.82063293457031,11260.87890625,6034.54541015625,63.44279098510742,1.9057233333587646,302.4145812988281
64.04454,1.6883733,322.63535,10634.209,80.385994,20.992159,6511.151,35.983624,50.015614,49.97251666666667,2022-04-20 06:00:00,0.043097333333328436,33.30134963989258,18.048030853271484,80.82063293457031,11260.87890625,6034.54541015625,63.44279098510742,1.9057233333587646,302.4145812988281
64.93406,1.7625396,324.09164,10622.589,80.36651,21.017727,6572.7554,35.87255,50.105824,49.97251666666667,2022-04-20 06:00:00,0.13330733333332745,33.30134963989258,18.048030853271484,80.82063293457031,11260.87890625,6034.54541015625,63.44279098510742,1.9057233333587646,302.4145812988281
63.11365,1.8063846,316.49957,10795.786,80.28049,20.911228,6582.477,36.27158,49.48169,49.479283333333335,2022-04-28 21:00:00,0.002406666666665558,33.385406494140625,20.81930160522461,80.07273864746094,11197.146484375,6109.33154296875,61.31575393676758,1.8414376974105835,302.1851501464844
63.616245,1.7013268,325.2901,10629.967,80.353615,20.870617,6388.537,36.20829,50.30519,50.63661666666667,2022-04-23 22:00:00,0.3314266666666654,33.82997512817383,20.085739135742188,81.13239288330078,11292.6318359375,6104.28662109375,62.397544860839844,1.9126982688903809,304.6575927734375
64.45263,1.7788332,324.25674,10636.618,80.18651,20.973629,6559.57,36.380253,48.233494,48.169900000000005,2022-04-28 16:00:00,0.06359399999999482,39.53390884399414,29.981298446655273,79.41368103027344,10441.5126953125,7068.6494140625,58.41835021972656,1.318152904510498,305.8345947265625
63.926064,1.7748288,326.1222,10774.313,80.37597,20.944714,6574.5312,36.243,49.634644,49.479283333333335,2022-04-28 21:00:00,0.1553606666666667,33.385406494140625,20.81930160522461,80.07273864746094,11197.146484375,6109.33154296875,61.31575393676758,1.8414376974105835,302.1851501464844
64.0369,1.8004559,310.46585,10756.025,80.5712,20.754166,6435.8267,36.553207,49.561985,49.479283333333335,2022-04-28 21:00:00,0.08270166666666512,33.385406494140625,20.81930160522461,80.07273864746094,11197.146484375,6109.33154296875,61.31575393676758,1.8414376974105835,302.1851501464844
64.48916,1.7497205,323.44653,10743.504,80.47272,20.86777,6359.325,35.783497,50.815624,50.91153333333333,2022-05-06 14:00:00,0.0959093333333314,34.925716400146484,29.16868019104004,81.1469955444336,10980.1875,6317.34033203125,60.38313293457031,1.60613214969635,305.9960632324219
63.832127,1.790747,321.32828,10621.592,80.228134,21.04603,6555.6035,36.61312,49.96743,49.97251666666667,2022-04-20 06:00:00,0.005086666666670681,33.30134963989258,18.048030853271484,80.82063293457031,11260.87890625,6034.54541015625,63.44279098510742,1.9057233333587646,302.4145812988281
64.78234,1.7725632,317.91745,10644.029,80.484436,21.003689,6414.5327,36.210518,48.336914,48.3521,2022-04-28 20:00:00,0.015185999999999922,33.62143325805664,20.91212272644043,79.77180480957031,11126.41796875,6178.82080078125,60.887847900390625,1.8154151439666748,301.3862609863281
64.52599,1.7800727,321.64777,10722.464,80.33328,20.77999,6558.4116,36.5464,50.711235,50.63661666666667,2022-04-23 22:00:00,0.07461833333333345,33.82997512817383,20.085739135742188,81.13239288330078,11292.6318359375,6104.28662109375,62.397544860839844,1.9126982688903809,304.6575927734375
64.31896,1.7231238,323.29462,10617.588,80.49382,20.72439,6572.6777,35.995182,49.638725,49.479283333333335,2022-04-28 21:00:00,0.15944166666666604,33.385406494140625,20.81930160522461,80.07273864746094,11197.146484375,6109.33154296875,61.31575393676758,1.8414376974105835,302.1851501464844
63.557854,1.7445108,318.87106,10805.365,80.560394,20.931654,6601.5435,36.507847,50.328255,50.63661666666667,2022-04-23 22:00:00,0.30836166666667,33.82997512817383,20.085739135742188,81.13239288330078,11292.6318359375,6104.28662109375,62.397544860839844,1.9126982688903809,304.6575927734375
63.904037,1.7829652,323.6468,10810.367,80.28116,20.92665,6509.477,36.51062,50.275223,49.97251666666667,2022-04-20 06:00:00,0.30270633333332597,33.30134963989258,18.048030853271484,80.82063293457031,11260.87890625,6034.54541015625,63.44279098510742,1.9057233333587646,302.4145812988281
63.482494,1.7194211,310.3382,10617.852,80.17873,21.036715,6531.9565,36.45357,48.977295,48.90491666666667,2022-04-28 23:00:00,0.07237833333332588,33.544002532958984,21.0457706451416,79.9920425415039,11204.1845703125,6105.0400390625,60.75523376464844,1.8381129503250122,304.909912109375
63.561665,1.7460598,319.43582,10620.858,80.255745,20.87161,6559.044,35.798923,50.612617,50.63661666666667,2022-04-23 22:00:00,0.023999666666668418,33.82997512817383,20.085739135742188,81.13239288330078,11292.6318359375,6104.28662109375,62.397544860839844,1.9126982688903809,304.6575927734375
64.87194,1.7014964,322.48758,10639.858,80.16161,21.085688,6462.798,36.25526,49.289467,49.479283333333335,2022-04-28 21:00:00,0.18981633333333292,33.385406494140625,20.81930160522461,80.07273864746094,11197.146484375,6109.33154296875,61.31575393676758,1.8414376974105835,302.1851501464844
65.001785,1.7882478,319.24237,10686.248,80.42017,21.005949,6308.9126,35.58827,50.276768,49.97251666666667,2022-04-20 06:00:00,0.3042513333333261,33.30134963989258,18.048030853271484,80.82063293457031,11260.87890625,6034.54541015625,63.44279098510742,1.9057233333587646,302.4145812988281
64.787384,1.803679,323.056,10683.143,80.221146,20.78432,6604.5796,36.56932,49.90684,49.84678333333333,2022-05-03 04:00:00,0.060056666666675085,33.64207458496094,21.65734100341797,79.59812927246094,11200.373046875,6148.6904296875,61.19272232055664,1.7943036556243896,312.08074951171875
64.32349,1.6098115,323.95502,10619.614,80.430756,20.91966,6431.4507,36.54202,49.512955,49.479283333333335,2022-04-28 21:00:00,0.033671666666663214,33.385406494140625,20.81930160522461,80.07273864746094,11197.146484375,6109.33154296875,61.31575393676758,1.8414376974105835,302.1851501464844
63.394203,1.7825606,319.60587,10774.318,80.04355,20.596037,6472.307,36.460518,50.39187,50.63661666666667,2022-04-23 22:00:00,0.24474666666667133,33.82997512817383,20.085739135742188,81.13239288330078,11292.6318359375,6104.28662109375,62.397544860839844,1.9126982688903809,304.6575927734375
64.741776,1.7503681,322.12915,10628.381,80.53721,20.97846,6571.787,36.02526,50.21973,49.97251666666667,2022-04-20 06:00:00,0.2472133333333275,33.30134963989258,18.048030853271484,80.82063293457031,11260.87890625,6034.54541015625,63.44279098510742,1.9057233333587646,302.4145812988281
63.55395,1.7651778,323.65402,10784.589,80.62417,20.62441,6496.691,35.64673,48.92115,48.90491666666667,2022-04-28 23:00:00,0.016233333333325106,33.544002532958984,21.04576873779297,79.9920425415039,11204.1845703125,6105.0400390625,60.75523376464844,1.8381129503250122,304.909912109375
63.842777,1.6887891,317.70575,10717.137,80.42599,20.922089,6562.2046,36.367805,50.212288,49.97251666666667,2022-04-20 06:00:00,0.23977133333333,33.30134963989258,18.048030853271484,80.82063293457031,11260.87890625,6034.544921875,63.44279098510742,1.9057233333587646,302.4145812988281
62.538498,1.7364715,319.89996,10624.945,79.90179,21.096657,6651.3726,36.38591,49.48851,49.479283333333335,2022-04-28 21:00:00,0.009226666666663164,33.385406494140625,20.81930160522461,80.07273864746094,11197.146484375,6109.33154296875,61.31575393676758,1.8414376974105835,302.1851501464844
63.961864,1.745342,321.42218,10627.974,80.55201,20.796581,6584.065,36.700516,48.163593,48.169900000000005,2022-04-28 16:00:00,0.006307000000006724,39.53390884399414,29.981298446655273,79.41368103027344,10441.5126953125,7068.6494140625,58.41835021972656,1.318152904510498,305.8345947265625
64.67226,1.7849865,323.66827,10766.131,80.405106,20.835192,6575.656,35.991352,49.61084,49.479283333333335,2022-04-28 21:00:00,0.13155666666666832,33.385406494140625,20.81930160522461,80.07273864746094,11197.146484375,6109.33154296875,61.31575393676758,1.8414376974105835,302.1851501464844
64.56209,1.7362585,319.0813,10624.491,80.18568,20.645845,6558.9146,36.19566,50.00293,49.97251666666667,2022-04-20 06:00:00,0.030413333333328296,33.30134963989258,18.048030853271484,80.82063293457031,11260.87890625,6034.54541015625,63.44279098510742,1.9057233333587646,302.4145812988281
61.751118,1.7746359,318.47485,10649.901,80.28953,20.566181,6637.3687,36.12649,49.393513,49.479283333333335,2022-04-28 21:00:00,0.08577033333333617,33.385406494140625,20.81930160522461,80.07273864746094,11197.146484375,6109.33154296875,61.31575393676758,1.8414376974105835,302.1851501464844
64.93135,1.7853706,321.8478,10718.137,80.374695,20.705011,6548.089,36.48113,49.67632,49.84678333333333,2022-05-03 04:00:00,0.17046333333333052,33.64207458496094,21.65734100341797,79.59812927246094,11200.373046875,6148.6904296875,61.19272232055664,1.7943036556243896,312.08074951171875
63.056297,1.7433375,316.23602,10643.76,80.01311,20.946115,6360.5747,35.8638,49.94499,49.97251666666667,2022-04-20 06:00:00,0.027526666666673805,33.30134963989258,18.048030853271484,80.82063293457031,11260.87890625,6034.54541015625,63.44279098510742,1.9057233333587646,302.4145812988281
63.816933,1.7333732,321.87445,10767.896,80.116745,20.917301,6533.251,36.49307,50.434105,50.63661666666667,2022-04-23 22:00:00,0.2025116666666662,33.82997512817383,20.085739135742188,81.13239288330078,11292.6318359375,6104.28662109375,62.397544860839844,1.9126982688903809,304.6575927734375
64.41132,1.7266244,320.54282,10633.705,80.60791,20.982868,6617.5493,36.18614,49.455418,49.479283333333335,2022-04-28 21:00:00,0.023865333333333183,33.385406494140625,20.81930160522461,80.07273864746094,11197.146484375,6109.33154296875,61.31575393676758,1.8414376974105835,302.1851501464844
64.52569,1.7002618,310.16217,10637.772,80.454575,21.044352,6542.748,36.682194,49.984993,49.97251666666667,2022-04-20 06:00:00,0.01247633333333198,33.30134963989258,18.048030853271484,80.82063293457031,11260.87890625,6034.54541015625,63.44279098510742,1.9057233333587646,302.4145812988281
63.595932,1.7476381,323.64368,10614.362,80.29003,20.903748,6531.661,36.396416,49.696888,49.84678333333333,2022-05-03 04:00:00,0.14989533333332616,33.64207458496094,21.65734100341797,79.59812927246094,11200.373046875,6148.6904296875,61.19272232055664,1.7943036556243896,312.08074951171875
64.913345,1.761365,317.22565,10738.378,80.37306,20.95426,6599.6587,36.53857,48.70829,48.718,2021-11-30 11:00:00,0.009710000000005437,36.3981819152832,21.088600158691406,78.9235610961914,10854.4814453125,6653.24072265625,59.70796203613281,1.6133716106414795,316.78839111328125
64.19569,1.6104836,323.3604,10642.5,80.62702,20.959763,6612.8613,36.493156,48.61168,48.63808333333333,2021-11-30 17:00:00,0.02640333333332734,35.930992126464844,20.673343658447266,79.03205871582031,10893.2900390625,6560.82763671875,59.99861145019531,1.6291794776916504,312.15435791015625
63.110508,1.7652451,309.6724,10673.217,79.82479,20.983107,6522.63,35.937748,49.88634,49.84678333333333,2022-05-03 04:00:00,0.03955666666666957,33.64207458496094,21.65734100341797,79.59812927246094,11200.373046875,6148.6904296875,61.19272232055664,1.7943036556243896,312.08074951171875
64.154205,1.726854,325.78024,10726.635,80.03901,20.850708,6539.337,36.47971,49.269756,49.479283333333335,2022-04-28 21:00:00,0.20952733333333384,33.385406494140625,20.81930160522461,80.07273864746094,11197.146484375,6109.33154296875,61.31575393676758,1.8414376974105835,302.1851501464844
64.80109,1.7848892,320.7723,10631.389,80.16774,21.088892,6500.6323,36.801758,50.196514,49.97251666666667,2022-04-20 06:00:00,0.2239973333333296,33.30134963989258,18.048030853271484,80.82063293457031,11260.87890625,6034.54541015625,63.44279098510742,1.9057233333587646,302.4145812988281
61.97239,1.730418,317.56183,10607.206,80.098816,20.961555,6535.603,36.21489,48.40726,48.38446666666667,2021-11-30 10:00:00,0.022793333333332555,36.863975524902344,21.650163650512695,79.03477478027344,10820.2998046875,6708.0673828125,59.81560134887695,1.5737476348876953,320.5139465332031
62.324726,1.7814238,306.7521,10686.52,80.064575,20.947428,6601.5005,35.626484,49.67036,49.84678333333333,2022-05-03 04:00:00,0.17642333333332516,33.64207458496094,21.65734100341797,79.59812927246094,11200.373046875,6148.6904296875,61.19272232055664,1.7943036556243896,312.08074951171875
63.472664,1.7950463,319.13156,10746.738,80.131195,20.989954,6573.563,35.73943,50.251923,49.97251666666667,2022-04-20 06:00:00,0.279406333333327,33.30134963989258,18.048030853271484,80.82063293457031,11260.87890625,6034.54541015625,63.44279098510742,1.9057233333587646,302.4145812988281
64.34075,1.7374088,318.3421,10619.423,79.67747,20.87753,6547.795,36.4193,47.837807,47.84173333333334,2021-11-30 21:00:00,0.003926333333339471,37.16160583496094,21.102367401123047,78.8245849609375,10763.892578125,6767.10595703125,59.55859375,1.5860774517059326,314.9657287597656
64.82743,1.7755233,316.61426,10618.557,79.82208,20.739239,6604.466,36.41927,48.955,48.90491666666667,2022-04-28 23:00:00,0.05008333333332615,33.544002532958984,21.0457706451416,79.9920425415039,11204.1845703125,6105.0400390625,60.75523376464844,1.8381129503250122,304.909912109375
64.821556,1.7761018,320.508,10734.902,79.69406,20.746534,6568.747,35.572685,48.688194,48.718,2021-11-30 11:00:00,0.029806000000000665,36.3981819152832,21.088600158691406,78.9235610961914,10854.4814453125,6653.24072265625,59.70796203613281,1.6133716106414795,316.78839111328125
64.93184,1.6963716,309.81137,10628.327,80.34522,21.011404,6608.094,35.83246,49.766422,49.84678333333333,2022-05-03 04:00:00,0.08036133333332884,33.64207458496094,21.65734100341797,79.59812927246094,11200.373046875,6148.6904296875,61.19272232055664,1.7943036556243896,312.08074951171875
64.884094,1.7936941,320.99503,10803.878,80.16062,21.107693,6541.4653,36.511517,49.925995,49.97251666666667,2022-04-20 06:00:00,0.04652166666667057,33.30134963989258,18.048030853271484,80.82063293457031,11260.87890625,6034.54541015625,63.44279098510742,1.9057233333587646,302.4145812988281
64.745026,1.6942761,315.91943,10724.333,79.79722,20.645996,6565.989,36.57401,49.099426,48.90491666666667,2022-04-28 23:00:00,0.19450933333332898,33.544002532958984,21.0457706451416,79.9920425415039,11204.1845703125,6105.0400390625,60.75523376464844,1.8381129503250122,304.909912109375
63.355736,1.759857,323.00476,10591.657,80.03531,20.482643,6547.2495,36.18825,50.35424,50.63661666666667,2022-04-23 22:00:00,0.2823766666666714,33.82997512817383,20.085739135742188,81.13239288330078,11292.6318359375,6104.28662109375,62.397544860839844,1.9126982688903809,304.6575927734375
63.819664,1.7836041,321.3781,10599.762,79.90959,21.07178,6521.9087,36.345913,49.36796,49.479283333333335,2022-04-28 21:00:00,0.11132333333333833,33.385406494140625,20.81930160522461,80.07273864746094,11197.146484375,6109.33154296875,61.31575393676758,1.8414376974105835,302.1851501464844
63.404064,1.8005792,317.5973,10624.563,79.88985,20.93102,6548.4277,36.314396,49.97276,49.97251666666667,2022-04-20 06:00:00,0.00024333333333004248,33.30134963989258,18.048030853271484,80.82063293457031,11260.87890625,6034.54541015625,63.44279098510742,1.9057233333587646,302.4145812988281
63.75227,1.7460905,317.27893,10635.004,79.88083,20.753845,6647.551,36.53501,48.78124,48.78366666666667,2021-11-30 18:00:00,0.002426666666671906,35.95677185058594,20.670228958129883,78.99786376953125,10885.2744140625,6557.62646484375,59.96217727661133,1.6352214813232422,311.5025634765625
64.32123,1.7202055,309.9877,10741.638,80.0875,21.014465,6532.2,35.952534,49.876698,49.84678333333333,2022-05-03 04:00:00,0.029914666666670087,33.64207458496094,21.65734100341797,79.59812927246094,11200.373046875,6148.6904296875,61.19272232055664,1.7943036556243896,312.08074951171875
64.77176,1.7405761,315.8,10645.078,79.82818,20.886276,6603.929,36.091137,48.933464,48.90491666666667,2022-04-28 23:00:00,0.028547333333328595,33.544002532958984,21.04576873779297,79.9920425415039,11204.1845703125,6105.0400390625,60.75523376464844,1.8381129503250122,304.909912109375
64.866936,1.7722362,308.79843,10614.565,80.49443,20.740269,6562.903,35.84824,49.1742,48.90491666666667,2022-04-28 23:00:00,0.2692833333333269,33.544002532958984,21.04576873779297,79.9920425415039,11204.1845703125,6105.0400390625,60.75523376464844,1.8381129503250122,304.909912109375
64.43037,1.8116591,318.30023,10634.698,80.47055,20.62199,6503.443,36.173473,50.882328,50.91153333333333,2022-05-06 14:00:00,0.029205333333329975,34.925716400146484,29.16868019104004,81.1469955444336,10980.1875,6317.34033203125,60.38313293457031,1.60613214969635,305.9960632324219
63.748665,1.7723141,316.29602,10983.309,80.31851,20.976154,6537.9365,35.644733,50.995575,50.91153333333333,2022-05-06 14:00:00,0.08404166666667123,34.925716400146484,29.16868019104004,81.1469955444336,10980.1875,6317.34033203125,60.38313293457031,1.60613214969635,305.9960632324219
62.7872,1.7729034,321.6157,10838.539,80.50642,20.531708,6426.784,36.518112,50.974804,50.91153333333333,2022-05-06 14:00:00,0.06327066666666781,34.925716400146484,29.16868019104004,81.1469955444336,10980.1875,6317.34033203125,60.38313293457031,1.60613214969635,305.9960632324219
64.71637,1.7093316,314.84808,11019.96,80.15201,20.929256,6502.3853,36.018665,50.77378,50.63661666666667,2022-04-23 22:00:00,0.13716333333333353,33.82997512817383,20.085739135742188,81.13239288330078,11292.6318359375,6104.28662109375,62.397544860839844,1.9126982688903809,304.6575927734375
64.22371,1.6755124,319.71405,10684.48,80.50305,20.591753,6432.874,35.887646,50.64456,50.63661666666667,2022-04-23 22:00:00,0.00794333333332986,33.82997512817383,20.085739135742188,81.13239288330078,11292.6318359375,6104.28662109375,62.397544860839844,1.9126982688903809,304.6575927734375
65.08135,1.6684812,316.75806,10689.164,79.91559,21.02427,6417.101,36.408543,50.99185,50.91153333333333,2022-05-06 14:00:00,0.08031666666666837,34.925716400146484,29.16868019104004,81.1469955444336,10980.1875,6317.34033203125,60.38313293457031,1.60613214969635,305.9960632324219
64.92526,1.7034515,320.29672,11069.136,80.049576,20.948627,6442.513,36.116432,50.3329,50.63661666666667,2022-04-23 22:00:00,0.3037166666666664,33.82997512817383,20.085739135742188,81.13239288330078,11292.6318359375,6104.28662109375,62.397544860839844,1.9126982688903809,304.6575927734375
